	NO_OF_SUBJECTS	GRP_1	GRP_2	GRP_4	GRP_5	GRP_6	GRP_7	OPIOIDS	OTHER_DRUGS	CLUSTERS
5004	0.010990218705352236	0.024615384615384615	0.01818181818181818	0.0	0.02564102564102564	0.07692307692307693	0.0	2	292	3
5006	0.02742059566985383	0.046153846153846156	0.07272727272727272	0.0	0.0	0.057692307692307696	0.0	2	277	3
5012	0.039839542806901856	0.04	0.03636363636363636	0.2	0.05128205128205128	0.057692307692307696	0.09090909090909091	2	290	3
5024	0.020331904604901637	0.021538461538461538	0.01818181818181818	0.0	0.0	0.057692307692307696	0.0	2	308	3
5026	0.02088141554016925	0.027692307692307693	0.0	0.0	0.05128205128205128	0.019230769230769232	0.0	2	276	3
5029	0.040663809209803274	0.01846153846153846	0.01818181818181818	0.0	0.05128205128205128	0.019230769230769232	0.0	2	232	3
5056	0.03401472689306517	0.046153846153846156	0.03636363636363636	0.0	0.07692307692307693	0.09615384615384616	0.0	2	159	3
5065	0.4675788548192109	0.39076923076923076	0.32727272727272727	0.0	0.3076923076923077	0.44230769230769235	0.4545454545454546	2	34	3
5117	0.02324431256181998	0.055384615384615386	0.01818181818181818	0.0	0.07692307692307693	0.07692307692307693	0.0	2	262	3
5119	0.02945378613034399	0.015384615384615385	0.0	0.0	0.02564102564102564	0.0	0.0	2	282	3
5123	0.04143312451917793	0.10461538461538461	0.16363636363636364	0.2	0.15384615384615385	0.11538461538461539	0.18181818181818182	2	190	3
5124	0.3965270908891087	0.20307692307692307	0.10909090909090909	0.2	0.15384615384615385	0.23076923076923078	0.4545454545454546	2	54	3
5141	0.17403011319925266	0.08307692307692308	0.03636363636363636	0.0	0.20512820512820512	0.038461538461538464	0.0	2	98	3
5154	0.060611056160017586	0.11076923076923077	0.03636363636363636	0.0	0.1282051282051282	0.11538461538461539	0.0	2	220	3
5157	0.015331355093966369	0.015384615384615385	0.01818181818181818	0.0	0.02564102564102564	0.038461538461538464	0.0	2	388	3
5158	0.04648862512363996	0.11692307692307692	0.01818181818181818	0.0	0.02564102564102564	0.09615384615384616	0.09090909090909091	2	211	3
5162	0.21310034069677986	0.06769230769230769	0.05454545454545454	0.0	0.1794871794871795	0.038461538461538464	0.09090909090909091	2	95	3
5198	0.02428838333882844	0.006153846153846154	0.0	0.0	0.0	0.0	0.0	2	348	3
5206	0.019342784921419935	0.03076923076923077	0.05454545454545454	0.0	0.02564102564102564	0.07692307692307693	0.0	2	319	3
5210	0.02324431256181998	0.07076923076923076	0.0	0.0	0.1282051282051282	0.057692307692307696	0.0	2	336	3
5218	0.07456863391581492	0.06769230769230769	0.01818181818181818	0.0	0.1282051282051282	0.13461538461538464	0.18181818181818182	2	188	3
5222	0.01917793164083965	0.046153846153846156	0.01818181818181818	0.0	0.0	0.038461538461538464	0.0	2	272	3
5237	0.11374876360039564	0.20923076923076922	0.16363636363636364	0.2	0.28205128205128205	0.25	0.2727272727272727	2	143	3
5239	0.024068578964721397	0.027692307692307693	0.05454545454545454	0.0	0.02564102564102564	0.038461538461538464	0.0	2	314	3
5246	0.02423343224530168	0.033846153846153845	0.01818181818181818	0.0	0.0	0.07692307692307693	0.0	2	334	3
5255	0.025167600835256623	0.043076923076923075	0.05454545454545454	0.0	0.07692307692307693	0.0	0.0	2	285	3
5259	0.16809539509836247	0.23692307692307693	0.16363636363636364	0.2	0.23076923076923075	0.3653846153846154	0.09090909090909091	2	74	3
5269	0.07061215518188811	0.09230769230769231	0.07272727272727272	0.0	0.1282051282051282	0.13461538461538464	0.09090909090909091	2	183	3
5285	0.09995603912517859	0.11384615384615385	0.12727272727272726	0.4	0.07692307692307693	0.07692307692307693	0.09090909090909091	2	121	3
5286	0.11797999780195625	0.13230769230769232	0.05454545454545454	0.0	0.15384615384615385	0.17307692307692307	0.09090909090909091	2	116	3
5288	0.3643807011759534	0.4369230769230769	0.39999999999999997	0.4	0.3846153846153846	0.5	0.5454545454545454	2	22	3
5290	0.06956808440487966	0.12615384615384614	0.09090909090909091	0.0	0.15384615384615385	0.17307692307692307	0.0	2	225	3
5296	0.07160127486536982	0.14769230769230768	0.09090909090909091	0.0	0.2564102564102564	0.15384615384615385	0.0	2	154	3
5297	0.07682162875041214	0.09538461538461539	0.09090909090909091	0.4	0.10256410256410256	0.09615384615384616	0.18181818181818182	2	173	3
5298	0.10253874052093637	0.16307692307692306	0.16363636363636364	0.2	0.23076923076923075	0.19230769230769232	0.09090909090909091	2	130	3
5307	0.006374326849104297	0.012307692307692308	0.0	0.0	0.0	0.019230769230769232	0.0	2	312	3
5312	0.0901747444774151	0.18153846153846154	0.09090909090909091	0.0	0.2564102564102564	0.19230769230769232	0.0	2	107	3
5317	0.008352566216067699	0.015384615384615385	0.03636363636363636	0.0	0.0	0.0	0.0	2	422	3
5333	0.028464666446862293	0.07384615384615384	0.07272727272727272	0.0	0.0	0.09615384615384616	0.0	2	204	3
5338	0.1604022420046159	0.24923076923076923	0.16363636363636364	0.2	0.5128205128205128	0.25	0.18181818181818182	2	96	3
5340	0.02093636663369601	0.033846153846153845	0.05454545454545454	0.0	0.0	0.07692307692307693	0.18181818181818182	2	316	3
5342	0.05616001758434993	0.07076923076923076	0.05454545454545454	0.0	0.1282051282051282	0.07692307692307693	0.09090909090909091	2	127	3
5350	0.12380481371579294	0.07384615384615384	0.10909090909090909	0.2	0.20512820512820512	0.09615384615384616	0.18181818181818182	2	79	3
5352	0.034234531267172214	0.024615384615384615	0.0	0.0	0.02564102564102564	0.0	0.0	2	263	3
5364	0.3670733047587647	0.20307692307692307	0.10909090909090909	0.0	0.15384615384615385	0.17307692307692307	0.2727272727272727	2	45	3
5367	0.006429277942631058	0.012307692307692308	0.01818181818181818	0.0	0.02564102564102564	0.019230769230769232	0.0	2	428	3
5374	0.010990218705352236	0.027692307692307693	0.01818181818181818	0.2	0.02564102564102564	0.019230769230769232	0.09090909090909091	2	346	3
5392	0.07193098142653039	0.052307692307692305	0.01818181818181818	0.2	0.07692307692307693	0.038461538461538464	0.0	2	226	3
5396	0.23612484888449278	0.35384615384615387	0.43636363636363634	0.4	0.48717948717948717	0.2692307692307693	0.36363636363636365	2	58	3
5410	0.011759534014726894	0.07692307692307693	0.01818181818181818	0.0	0.1794871794871795	0.07692307692307693	0.0	2	330	3
5428	0.15770963842180458	0.4123076923076923	0.45454545454545453	0.2	0.358974358974359	0.5576923076923077	0.6363636363636364	2	85	3
5449	0.0447301901307836	0.033846153846153845	0.01818181818181818	0.0	0.0	0.038461538461538464	0.09090909090909091	2	172	3
5453	0.009176832618969117	0.012307692307692308	0.01818181818181818	0.0	0.05128205128205128	0.019230769230769232	0.0	2	406	3
5466	0.015551159468073414	0.024615384615384615	0.01818181818181818	0.0	0.02564102564102564	0.0	0.0	2	338	3
5469	0.02000219804374107	0.046153846153846156	0.03636363636363636	0.0	0.0	0.07692307692307693	0.0	2	307	3
5473	0.025936916144631277	0.05846153846153846	0.05454545454545454	0.0	0.10256410256410256	0.019230769230769232	0.0	2	300	3
5485	0.01807890977030443	0.046153846153846156	0.03636363636363636	0.0	0.05128205128205128	0.038461538461538464	0.0	2	390	3
5493	0.13072865150016486	0.14461538461538462	0.09090909090909091	0.0	0.07692307692307693	0.19230769230769232	0.0	2	123	3
5498	0.023519068029453787	0.012307692307692308	0.0	0.0	0.0	0.038461538461538464	0.0	2	325	3
5509	0.005165402791515551	0.021538461538461538	0.01818181818181818	0.0	0.07692307692307693	0.0	0.0	2	367	3
